UserId:ItemId,Rating
33ce7ee122:34cb28c370,4.839359784792255
eab9e065e5:34cb28c370,4.981693744614753
f785763291:34cb28c370,4.665824703138916
5f8185d75d:34cb28c370,4.756838806119762
0eeef87507:1dfcdde662,4.604893032108546
cc5199f2f7:7724ef1f69,4.9620055652875195
82ae2469c6:bc3b9136bc,4.2468990172475
afced32639:89138b3fef,4.752227290361414
cea1eee489:89138b3fef,4.324804219537899
2bb8f34435:ee46c55ce9,4.236169919694714
355c1965c6:47fbb47c3e,5.0
ee96e33972:47fbb47c3e,3.9737095116218937
ad9b954e7d:47fbb47c3e,5.0
08094b7c2e:d9c70d1ac6,4.508799416316544
6d7faa7b56:d9c70d1ac6,3.792869008849809
e89adb845b:972e7ee0b6,4.015790470176886
678dab68a5:972e7ee0b6,3.9981818698702454
8952fbc06b:972e7ee0b6,4.460347948331628
d024341d3b:565cf650b0,4.852798532484406
a463ad7c2e:751afdc39b,4.501834303448996
16f1eee90f:751afdc39b,4.785520020579797
2ac929c26f:751afdc39b,4.385548137255345
18e8d8d43c:e9440489d3,4.092469792717833
87b2ec63e1:26d30a08c5,3.6800554413263695
f35698f27c:26d30a08c5,4.3065594025661555
5f7978e83a:5e83d4a0b7,4.50883834381128
c032d35dbb:26d30a08c5,3.8391537150509785
8e5c639a87:eb98bae7af,4.686266486442077
c0a8373027:a13b02f7c3,4.713388985756689
6e1fd87e63:c1c4ae27c3,4.513601665966243
891382c830:a13b02f7c3,4.75835132060383
e1f9b71896:a13b02f7c3,4.790801324507149
400223b755:d41a4e4da8,4.296999499378514
4c7ff10720:d41a4e4da8,4.6176043488482
2234de8d67:546759892e,4.700950798073445
bcc676609e:546759892e,3.8936834442831074
0a41bf5da7:546759892e,3.6058984134518055
21652fd957:008b7b011c,5.0
9ddbfe25f8:5e457c2085,4.804417185314672
bc2279b81d:5e457c2085,4.781973568925195
096ae30da5:5e457c2085,4.502608492178156
931388028d:5e457c2085,4.202072814216697
2b3d167a17:5e457c2085,4.853572733774874
7235786b8d:5e457c2085,4.445289884912857
